,task,variance,labels,image_id,support
3,15,27.46274657489118,14,8666,True
4,15,27.46274657489118,18,11167,True
0,16,27.468354160989513,15,9162,True
1,16,27.468354160989513,18,10965,True
2,16,27.468354160989513,5,3350,True
3,16,27.468354160989513,6,4142,True
4,16,27.468354160989513,1,856,True
0,17,28.115311700062286,3,2219,True
1,17,28.115311700062286,14,8982,True
2,17,28.115311700062286,5,3520,True
3,17,28.115311700062286,0,318,True
4,17,28.115311700062286,15,9365,True
0,18,28.115311700062286,12,7280,True
1,18,28.115311700062286,8,5143,True
2,18,28.115311700062286,4,2446,True
3,18,28.115311700062286,0,557,True
4,18,28.115311700062286,14,8687,True
0,19,29.100726234757506,4,2767,True
1,19,29.100726234757506,7,4335,True
2,19,29.100726234757506,15,9317,True
3,19,29.100726234757506,11,6997,True
4,19,29.100726234757506,9,5824,True
0,20,24.811305927983554,2,1445,True
1,20,24.811305927983554,0,228,True
2,20,24.811305927983554,6,4058,True
3,20,24.811305927983554,10,6387,True
4,20,24.811305927983554,5,3581,True
0,21,27.984158302266845,13,7969,True
1,21,27.984158302266845,1,1056,True
2,21,27.984158302266845,12,7265,True
3,21,27.984158302266845,19,11665,True
4,21,27.984158302266845,18,10961,True
0,22,27.046254760869637,14,8906,True
1,22,27.046254760869637,16,9933,True
2,22,27.046254760869637,15,9319,True
3,22,27.046254760869637,0,478,True
4,22,27.046254760869637,1,651,True
0,23,26.666972947087185,13,7815,True
1,23,26.666972947087185,6,4011,True
2,23,26.666972947087185,17,10627,True
3,23,26.666972947087185,2,1523,True
4,23,26.666972947087185,4,2403,True
0,24,28.721444420975054,6,3795,True
1,24,28.721444420975054,0,121,True
2,24,28.721444420975054,18,11003,True
3,24,28.721444420975054,16,9909,True
4,24,28.721444420975054,3,2086,True
0,25,26.666972947087185,5,3022,True
1,25,26.666972947087185,3,2081,True
2,25,26.666972947087185,15,9463,True
3,25,26.666972947087185,12,7318,True
4,25,26.666972947087185,2,1462,True
0,26,30.83415123947266,4,2685,True
1,26,30.83415123947266,16,9619,True
2,26,30.83415123947266,11,6643,True
3,26,30.83415123947266,3,1841,True
4,26,30.83415123947266,19,11610,True
0,27,28.494593513844737,8,5306,True
1,27,28.494593513844737,17,10669,True
2,27,28.494593513844737,10,6445,True
3,27,28.494593513844737,11,6981,True
4,27,28.494593513844737,1,1150,True
0,28,28.07448688190228,5,3141,True
1,28,28.07448688190228,6,3754,True
2,28,28.07448688190228,12,7477,True
3,28,28.07448688190228,9,5741,True
4,28,28.07448688190228,0,345,True
0,29,29.100726234757506,11,6876,True
1,29,29.100726234757506,2,1367,True
2,29,29.100726234757506,10,6153,True
3,29,29.100726234757506,1,1197,True
4,29,29.100726234757506,16,9896,True
0,30,25.98997618749091,11,6717,True
1,30,25.98997618749091,12,7689,True
2,30,25.98997618749091,17,10445,True
3,30,25.98997618749091,4,2449,True
4,30,25.98997618749091,9,5715,True
0,31,27.172148196133428,5,3336,True
1,31,27.172148196133428,16,9906,True
2,31,27.172148196133428,2,1624,True
3,31,27.172148196133428,9,5511,True
4,31,27.172148196133428,12,7301,True
0,32,16.53894917748341,17,10327,True
1,32,16.53894917748341,15,9490,True
2,32,16.53894917748341,18,10918,True
3,32,16.53894917748341,10,6509,True
4,32,16.53894917748341,16,10036,True
0,33,28.721444420975054,1,1178,True
1,33,28.721444420975054,9,5784,True
2,33,28.721444420975054,10,6089,True
3,33,28.721444420975054,4,2467,True
4,33,28.721444420975054,5,3086,True
0,34,20.82264882937328,6,3700,True
1,34,20.82264882937328,7,4603,True
2,34,20.82264882937328,1,1169,True
3,34,20.82264882937328,12,7731,True
4,34,20.82264882937328,0,296,True
0,35,27.282328072019197,14,8777,True
1,35,27.282328072019197,15,9225,True
2,35,27.282328072019197,6,3867,True
3,35,27.282328072019197,13,8399,True
4,35,27.282328072019197,2,1370,True
0,36,27.273105667999957,13,7828,True
1,36,27.273105667999957,6,4138,True
2,36,27.273105667999957,11,7062,True
3,36,27.273105667999957,3,2006,True
4,36,27.273105667999957,2,1321,True
0,37,27.468354160989513,15,9221,True
1,37,27.468354160989513,12,7349,True
2,37,27.468354160989513,8,4907,True
3,37,27.468354160989513,6,3802,True
4,37,27.468354160989513,1,1069,True
0,38,27.046254760869637,12,7699,True
1,38,27.046254760869637,11,6751,True
2,38,27.046254760869637,17,10777,True
3,38,27.046254760869637,4,2815,True
4,38,27.046254760869637,3,2233,True
0,39,24.23336933115702,16,9806,True
1,39,24.23336933115702,15,9555,True
2,39,24.23336933115702,10,6224,True
3,39,24.23336933115702,18,10809,True
4,39,24.23336933115702,19,11748,True
0,40,32.28248999244776,10,6263,True
1,40,32.28248999244776,19,11559,True
2,40,32.28248999244776,1,988,True
3,40,32.28248999244776,16,10196,True
4,40,32.28248999244776,4,2701,True
0,41,28.494593513844737,15,9067,True
1,41,28.494593513844737,2,1430,True
2,41,28.494593513844737,18,10933,True
3,41,28.494593513844737,16,9641,True
4,41,28.494593513844737,1,907,True
0,42,27.08346476110873,0,471,True
1,42,27.08346476110873,14,8780,True
2,42,27.08346476110873,10,6517,True
3,42,27.08346476110873,5,3391,True
4,42,27.08346476110873,4,2942,True
0,43,32.28248999244776,16,10036,True
1,43,32.28248999244776,1,811,True
2,43,32.28248999244776,2,1496,True
3,43,32.28248999244776,19,11948,True
4,43,32.28248999244776,17,10627,True
0,44,27.046254760869637,15,9186,True
1,44,27.046254760869637,12,7509,True
2,44,27.046254760869637,7,4719,True
3,44,27.046254760869637,0,583,True
4,44,27.046254760869637,16,9860,True
0,45,28.494593513844737,10,6417,True
1,45,28.494593513844737,2,1593,True
2,45,28.494593513844737,15,9392,True
3,45,28.494593513844737,8,4863,True
4,45,28.494593513844737,9,5567,True
0,46,26.982507289242204,4,2436,True
1,46,26.982507289242204,7,4692,True
2,46,26.982507289242204,9,5827,True
3,46,26.982507289242204,10,6144,True
4,46,26.982507289242204,1,1103,True
0,47,30.83415123947266,19,11436,True
1,47,30.83415123947266,2,1677,True
2,47,30.83415123947266,4,2795,True
3,47,30.83415123947266,11,7069,True
4,47,30.83415123947266,13,7848,True
0,48,22.56158596110613,3,1935,True
1,48,22.56158596110613,15,9331,True
2,48,22.56158596110613,4,2507,True
3,48,22.56158596110613,0,562,True
4,48,22.56158596110613,1,954,True
0,49,28.115311700062286,6,4078,True
1,49,28.115311700062286,12,7545,True
2,49,28.115311700062286,15,9127,True
3,49,28.115311700062286,3,2103,True
4,49,28.115311700062286,1,730,True
0,50,27.172148196133428,12,7239,True
1,50,27.172148196133428,9,5801,True
2,50,27.172148196133428,3,2255,True
3,50,27.172148196133428,16,9980,True
4,50,27.172148196133428,6,3795,True
0,51,29.100726234757506,14,8897,True
1,51,29.100726234757506,11,6861,True
2,51,29.100726234757506,2,1227,True
3,51,29.100726234757506,1,1132,True
4,51,29.100726234757506,16,10182,True
0,52,28.115311700062286,18,11319,True
1,52,28.115311700062286,6,3912,True
2,52,28.115311700062286,7,4316,True
3,52,28.115311700062286,2,1349,True
4,52,28.115311700062286,13,8236,True
0,53,30.228018518559892,18,10864,True
1,53,30.228018518559892,13,7901,True
2,53,30.228018518559892,2,1625,True
3,53,30.228018518559892,3,1959,True
4,53,30.228018518559892,19,11431,True
0,54,21.927465643973512,14,8732,True
1,54,21.927465643973512,13,8058,True
2,54,21.927465643973512,18,10880,True
3,54,21.927465643973512,0,360,True
4,54,21.927465643973512,15,9072,True
0,55,29.100726234757506,3,1982,True
1,55,29.100726234757506,11,6610,True
2,55,29.100726234757506,0,236,True
3,55,29.100726234757506,18,11174,True
4,55,29.100726234757506,16,9672,True
0,56,30.556079062042784,19,11526,True
1,56,30.556079062042784,4,2407,True
2,56,30.556079062042784,6,3900,True
3,56,30.556079062042784,0,377,True
4,56,30.556079062042784,17,10225,True
0,57,30.556079062042784,19,11515,True
1,57,30.556079062042784,7,4688,True
2,57,30.556079062042784,4,2752,True
3,57,30.556079062042784,5,3264,True
4,57,30.556079062042784,14,8533,True
0,58,28.494593513844737,0,299,True
1,58,28.494593513844737,6,3903,True
2,58,28.494593513844737,11,7166,True
3,58,28.494593513844737,10,6334,True
4,58,28.494593513844737,15,9188,True
0,59,27.273105667999957,18,11185,True
1,59,27.273105667999957,2,1350,True
2,59,27.273105667999957,3,1928,True
3,59,27.273105667999957,9,5628,True
4,59,27.273105667999957,5,3323,True
0,60,27.172148196133428,16,9981,True
1,60,27.172148196133428,7,4629,True
2,60,27.172148196133428,18,10847,True
3,60,27.172148196133428,5,3135,True
4,60,27.172148196133428,9,5421,True
0,61,24.51154400133279,12,7506,True
1,61,24.51154400133279,2,1763,True
2,61,24.51154400133279,18,11226,True
3,61,24.51154400133279,4,2545,True
4,61,24.51154400133279,13,8232,True
0,62,29.100726234757506,9,5778,True
1,62,29.100726234757506,11,7141,True
2,62,29.100726234757506,2,1259,True
3,62,29.100726234757506,7,4585,True
4,62,29.100726234757506,14,8818,True
0,63,26.250481133065644,0,380,True
1,63,26.250481133065644,13,8100,True
2,63,26.250481133065644,10,6482,True
3,63,26.250481133065644,14,8493,True
4,63,26.250481133065644,6,3789,True
0,64,29.107740309067683,3,2208,True
1,64,29.107740309067683,8,4989,True
2,64,29.107740309067683,19,11831,True
3,64,29.107740309067683,4,2842,True
4,64,29.107740309067683,14,8578,True
0,65,27.46274657489118,7,4563,True
1,65,27.46274657489118,14,8873,True
2,65,27.46274657489118,10,6088,True
3,65,27.46274657489118,16,10094,True
4,65,27.46274657489118,4,2608,True
0,66,23.745863806711817,9,5623,True
1,66,23.745863806711817,0,305,True
2,66,23.745863806711817,14,8517,True
3,66,23.745863806711817,17,10508,True
4,66,23.745863806711817,18,11358,True
0,67,30.228018518559892,19,11909,True
1,67,30.228018518559892,4,2637,True
2,67,30.228018518559892,13,8356,True
3,67,30.228018518559892,15,9415,True
4,67,30.228018518559892,2,1486,True
0,68,24.49743023852643,0,262,True
1,68,24.49743023852643,3,2207,True
2,68,24.49743023852643,8,5338,True
3,68,24.49743023852643,1,1195,True
4,68,24.49743023852643,19,11805,True
0,69,29.100726234757506,14,8600,True
1,69,29.100726234757506,3,1887,True
2,69,29.100726234757506,8,4836,True
3,69,29.100726234757506,11,6672,True
4,69,29.100726234757506,9,5668,True
0,70,28.494593513844737,9,5567,True
1,70,28.494593513844737,17,10269,True
2,70,28.494593513844737,10,6424,True
3,70,28.494593513844737,3,2096,True
4,70,28.494593513844737,7,4489,True
0,71,29.107740309067683,16,10020,True
1,71,29.107740309067683,4,2956,True
2,71,29.107740309067683,19,11813,True
3,71,29.107740309067683,6,3885,True
4,71,29.107740309067683,3,2099,True
0,72,27.273105667999957,14,8523,True
1,72,27.273105667999957,11,6990,True
2,72,27.273105667999957,4,2810,True
3,72,27.273105667999957,5,3479,True
4,72,27.273105667999957,3,1942,True
0,73,19.38919427917527,17,10423,True
1,73,19.38919427917527,9,5888,True
2,73,19.38919427917527,11,7100,True
3,73,19.38919427917527,15,9513,True
4,73,19.38919427917527,13,8125,True
0,74,28.494593513844737,15,9507,True
1,74,28.494593513844737,1,653,True
2,74,28.494593513844737,14,8620,True
3,74,28.494593513844737,9,5426,True
4,74,28.494593513844737,4,2763,True
0,75,28.494593513844737,15,9083,True
1,75,28.494593513844737,12,7604,True
2,75,28.494593513844737,0,6,True
3,75,28.494593513844737,16,9969,True
4,75,28.494593513844737,2,1242,True
0,76,24.00992471408123,3,1944,True
1,76,24.00992471408123,0,586,True
2,76,24.00992471408123,8,5094,True
3,76,24.00992471408123,9,5595,True
4,76,24.00992471408123,7,4307,True
0,77,20.605020326262203,13,8138,True
1,77,20.605020326262203,14,8831,True
2,77,20.605020326262203,10,6445,True
3,77,20.605020326262203,12,7351,True
4,77,20.605020326262203,5,3458,True
0,78,32.28248999244776,4,2591,True
1,78,32.28248999244776,16,10054,True
2,78,32.28248999244776,10,6357,True
3,78,32.28248999244776,19,11798,True
4,78,32.28248999244776,6,4037,True
0,79,27.282328072019197,15,9209,True
1,79,27.282328072019197,12,7250,True
2,79,27.282328072019197,7,4597,True
3,79,27.282328072019197,6,3634,True
4,79,27.282328072019197,14,8639,True
0,80,28.721444420975054,2,1438,True
1,80,28.721444420975054,5,3304,True
2,80,28.721444420975054,11,6688,True
3,80,28.721444420975054,1,1124,True
4,80,28.721444420975054,18,11091,True
0,81,23.745863806711817,11,7194,True
1,81,23.745863806711817,13,8265,True
2,81,23.745863806711817,14,8901,True
3,81,23.745863806711817,1,860,True
4,81,23.745863806711817,18,11287,True
0,82,28.07448688190228,6,3653,True
1,82,28.07448688190228,10,6166,True
2,82,28.07448688190228,8,5158,True
3,82,28.07448688190228,1,603,True
4,82,28.07448688190228,16,9896,True
0,83,22.56158596110613,0,406,True
1,83,22.56158596110613,4,2971,True
2,83,22.56158596110613,2,1426,True
3,83,22.56158596110613,13,8264,True
4,83,22.56158596110613,7,4397,True
0,84,30.83415123947266,10,6548,True
1,84,30.83415123947266,3,2266,True
2,84,30.83415123947266,2,1532,True
3,84,30.83415123947266,19,11661,True
4,84,30.83415123947266,16,9629,True
0,85,28.721444420975054,16,9814,True
1,85,28.721444420975054,1,1137,True
2,85,28.721444420975054,6,3954,True
3,85,28.721444420975054,11,6792,True
4,85,28.721444420975054,2,1406,True
0,86,24.061398148866836,8,5060,True
1,86,24.061398148866836,9,5893,True
2,86,24.061398148866836,18,11152,True
3,86,24.061398148866836,16,9845,True
4,86,24.061398148866836,12,7245,True
0,87,28.494593513844737,9,5907,True
1,87,28.494593513844737,17,10648,True
2,87,28.494593513844737,2,1248,True
3,87,28.494593513844737,0,422,True
4,87,28.494593513844737,14,8905,True
0,88,30.83415123947266,14,8646,True
1,88,30.83415123947266,19,11501,True
2,88,30.83415123947266,3,1957,True
3,88,30.83415123947266,2,1623,True
4,88,30.83415123947266,16,9818,True
0,89,25.95988275430789,14,8584,True
1,89,25.95988275430789,2,1455,True
2,89,25.95988275430789,13,8301,True
3,89,25.95988275430789,12,7425,True
4,89,25.95988275430789,1,731,True
0,90,28.494593513844737,8,5370,True
1,90,28.494593513844737,11,6892,True
2,90,28.494593513844737,10,6554,True
3,90,28.494593513844737,13,8006,True
4,90,28.494593513844737,3,2103,True
0,91,29.487022122850135,14,8637,True
1,91,29.487022122850135,16,9616,True
2,91,29.487022122850135,19,11521,True
3,91,29.487022122850135,8,4901,True
4,91,29.487022122850135,18,10976,True
0,92,27.273105667999957,13,8348,True
1,92,27.273105667999957,7,4727,True
2,92,27.273105667999957,6,4038,True
3,92,27.273105667999957,9,5450,True
4,92,27.273105667999957,0,124,True
0,93,28.721444420975054,12,7759,True
1,93,28.721444420975054,8,5088,True
2,93,28.721444420975054,3,2026,True
3,93,28.721444420975054,11,6845,True
4,93,28.721444420975054,7,4266,True
0,94,24.667530869779604,16,10091,True
1,94,24.667530869779604,9,5693,True
2,94,24.667530869779604,10,6596,True
3,94,24.667530869779604,7,4375,True
4,94,24.667530869779604,11,6740,True
0,95,25.98997618749091,0,599,True
1,95,25.98997618749091,17,10225,True
2,95,25.98997618749091,16,9732,True
3,95,25.98997618749091,10,6405,True
4,95,25.98997618749091,11,6758,True
0,96,23.362967175008457,5,3508,True
1,96,23.362967175008457,16,10183,True
2,96,23.362967175008457,2,1418,True
3,96,23.362967175008457,4,2640,True
4,96,23.362967175008457,6,3735,True
0,97,28.494593513844737,7,4310,True
1,97,28.494593513844737,12,7226,True
2,97,28.494593513844737,11,7139,True
3,97,28.494593513844737,4,2767,True
4,97,28.494593513844737,15,9500,True
0,98,27.273105667999957,14,8906,True
1,98,27.273105667999957,9,5892,True
2,98,27.273105667999957,0,559,True
3,98,27.273105667999957,7,4521,True
4,98,27.273105667999957,5,3080,True
0,99,27.468354160989513,8,5098,True
1,99,27.468354160989513,4,2793,True
2,99,27.468354160989513,12,7260,True
3,99,27.468354160989513,6,3813,True
4,99,27.468354160989513,10,6039,True
0,100,26.211062803117485,10,6266,True
1,100,26.211062803117485,7,4552,True
2,100,26.211062803117485,19,11566,True
3,100,26.211062803117485,14,8712,True
4,100,26.211062803117485,18,10817,True
0,101,28.494593513844737,11,6961,True
1,101,28.494593513844737,18,10822,True
2,101,28.494593513844737,17,10702,True
3,101,28.494593513844737,1,662,True
4,101,28.494593513844737,4,2425,True
0,102,25.920464424359732,7,4268,True
1,102,25.920464424359732,1,663,True
2,102,25.920464424359732,0,353,True
3,102,25.920464424359732,19,11832,True
4,102,25.920464424359732,10,6139,True
0,103,28.494593513844737,6,3919,True
1,103,28.494593513844737,14,8581,True
2,103,28.494593513844737,13,8136,True
3,103,28.494593513844737,4,2818,True
4,103,28.494593513844737,11,6991,True
0,104,26.666972947087185,0,578,True
1,104,26.666972947087185,13,7925,True
2,104,26.666972947087185,8,5218,True
3,104,26.666972947087185,14,8799,True
4,104,26.666972947087185,1,775,True
0,105,28.494593513844737,0,81,True
1,105,28.494593513844737,16,9937,True
2,105,28.494593513844737,4,2643,True
3,105,28.494593513844737,18,10980,True
4,105,28.494593513844737,17,10452,True
0,106,28.115311700062286,0,437,True
1,106,28.115311700062286,5,3106,True
2,106,28.115311700062286,17,10668,True
3,106,28.115311700062286,18,10953,True
4,106,28.115311700062286,2,1241,True
0,107,26.666972947087185,8,5308,True
1,107,26.666972947087185,10,6091,True
2,107,26.666972947087185,12,7566,True
3,107,26.666972947087185,0,299,True
4,107,26.666972947087185,1,754,True
0,108,29.100726234757506,14,8814,True
1,108,29.100726234757506,7,4545,True
2,108,29.100726234757506,16,9876,True
3,108,29.100726234757506,11,7104,True
4,108,29.100726234757506,5,3402,True
0,109,24.061398148866836,0,35,True
1,109,24.061398148866836,9,5944,True
2,109,24.061398148866836,16,10184,True
3,109,24.061398148866836,18,11365,True
4,109,24.061398148866836,15,9268,True
0,110,27.282328072019197,1,954,True
1,110,27.282328072019197,14,8907,True
2,110,27.282328072019197,12,7252,True
3,110,27.282328072019197,3,1821,True
4,110,27.282328072019197,17,10479,True
0,111,28.07448688190228,1,995,True
1,111,28.07448688190228,8,5056,True
2,111,28.07448688190228,9,5613,True
3,111,28.07448688190228,6,3718,True
4,111,28.07448688190228,10,6579,True
0,112,28.494593513844737,10,6156,True
1,112,28.494593513844737,7,4538,True
2,112,28.494593513844737,17,10209,True
3,112,28.494593513844737,11,7198,True
4,112,28.494593513844737,5,3052,True
0,113,25.98997618749091,18,11100,True
1,113,25.98997618749091,4,2730,True
2,113,25.98997618749091,11,7106,True
3,113,25.98997618749091,17,10613,True
4,113,25.98997618749091,9,5841,True
0,114,24.00992471408123,5,3128,True
1,114,24.00992471408123,0,349,True
2,114,24.00992471408123,4,2409,True
3,114,24.00992471408123,1,1091,True
4,114,24.00992471408123,14,8663,True
0,115,29.90912152297001,19,11578,True
1,115,29.90912152297001,6,4142,True
2,115,29.90912152297001,2,1373,True
3,115,29.90912152297001,13,7864,True
4,115,29.90912152297001,8,4961,True
0,116,23.455265427954064,18,11072,True
1,116,23.455265427954064,3,2118,True
2,116,23.455265427954064,16,9891,True
3,116,23.455265427954064,12,7213,True
4,116,23.455265427954064,13,8238,True
0,117,30.51886906180369,8,5150,True
1,117,30.51886906180369,19,11594,True
2,117,30.51886906180369,17,10642,True
3,117,30.51886906180369,16,9745,True
4,117,30.51886906180369,10,6006,True
0,118,25.98997618749091,16,9637,True
1,118,25.98997618749091,4,2975,True
2,118,25.98997618749091,12,7621,True
3,118,25.98997618749091,11,6833,True
4,118,25.98997618749091,14,8416,True
0,119,31.635532453374985,11,7108,True
1,119,31.635532453374985,16,9619,True
2,119,31.635532453374985,5,3255,True
3,119,31.635532453374985,6,4185,True
4,119,31.635532453374985,19,11647,True
0,120,27.468354160989513,8,5042,True
1,120,27.468354160989513,5,3460,True
2,120,27.468354160989513,13,8321,True
3,120,27.468354160989513,2,1302,True
4,120,27.468354160989513,14,8592,True
0,121,25.95988275430789,5,3278,True
1,121,25.95988275430789,14,8658,True
2,121,25.95988275430789,2,1647,True
3,121,25.95988275430789,13,8164,True
4,121,25.95988275430789,12,7535,True
0,122,28.494593513844737,2,1456,True
1,122,28.494593513844737,9,5607,True
2,122,28.494593513844737,0,407,True
3,122,28.494593513844737,15,9395,True
4,122,28.494593513844737,17,10646,True
0,123,28.494593513844737,12,7777,True
1,123,28.494593513844737,1,885,True
2,123,28.494593513844737,14,8735,True
3,123,28.494593513844737,11,6624,True
4,123,28.494593513844737,4,2807,True
0,124,27.273105667999957,15,9579,True
1,124,27.273105667999957,16,9955,True
2,124,27.273105667999957,4,2769,True
3,124,27.273105667999957,1,604,True
4,124,27.273105667999957,2,1271,True
0,125,28.115311700062286,6,3922,True
1,125,28.115311700062286,3,1825,True
2,125,28.115311700062286,17,10522,True
3,125,28.115311700062286,15,9402,True
4,125,28.115311700062286,1,728,True
0,126,25.95988275430789,8,5113,True
1,126,25.95988275430789,13,8323,True
2,126,25.95988275430789,4,2461,True
3,126,25.95988275430789,17,10366,True
4,126,25.95988275430789,12,7328,True
0,127,28.494593513844737,4,2968,True
1,127,28.494593513844737,15,9396,True
2,127,28.494593513844737,1,784,True
3,127,28.494593513844737,16,9952,True
4,127,28.494593513844737,17,10799,True
0,128,29.90912152297001,2,1406,True
1,128,29.90912152297001,19,11667,True
2,128,29.90912152297001,17,10535,True
3,128,29.90912152297001,5,3259,True
4,128,29.90912152297001,8,5065,True
0,129,23.745863806711817,16,9639,True
1,129,23.745863806711817,14,8999,True
2,129,23.745863806711817,4,2581,True
3,129,23.745863806711817,18,11324,True
4,129,23.745863806711817,17,10234,True
0,130,27.08346476110873,10,6469,True
1,130,27.08346476110873,2,1734,True
2,130,27.08346476110873,6,3763,True
3,130,27.08346476110873,14,8741,True
4,130,27.08346476110873,7,4338,True
0,131,27.282328072019197,15,9002,True
1,131,27.282328072019197,17,10281,True
2,131,27.282328072019197,1,706,True
3,131,27.282328072019197,2,1637,True
4,131,27.282328072019197,10,6360,True
0,132,14.475255299576299,18,10921,True
1,132,14.475255299576299,14,8539,True
2,132,14.475255299576299,10,6324,True
3,132,14.475255299576299,12,7223,True
4,132,14.475255299576299,11,6786,True
0,133,24.00992471408123,4,2823,True
1,133,24.00992471408123,0,63,True
2,133,24.00992471408123,10,6318,True
3,133,24.00992471408123,6,3998,True
4,133,24.00992471408123,1,653,True
0,134,32.28248999244776,19,11455,True
1,134,32.28248999244776,5,3451,True
2,134,32.28248999244776,11,6963,True
3,134,32.28248999244776,2,1461,True
4,134,32.28248999244776,13,8117,True
0,135,26.250481133065644,18,11264,True
1,135,26.250481133065644,14,8670,True
2,135,26.250481133065644,13,7995,True
3,135,26.250481133065644,5,3396,True
4,135,26.250481133065644,0,65,True
0,136,32.28248999244776,11,6621,True
1,136,32.28248999244776,3,1981,True
2,136,32.28248999244776,18,11213,True
3,136,32.28248999244776,0,13,True
4,136,32.28248999244776,19,11730,True
0,137,21.927465643973512,14,8452,True
1,137,21.927465643973512,17,10748,True
2,137,21.927465643973512,15,9411,True
3,137,21.927465643973512,18,11068,True
4,137,21.927465643973512,2,1228,True
0,138,27.652387481782405,16,9700,True
1,138,27.652387481782405,3,2282,True
2,138,27.652387481782405,2,1233,True
3,138,27.652387481782405,10,6157,True
4,138,27.652387481782405,11,7128,True
0,139,27.046254760869637,9,5560,True
1,139,27.046254760869637,1,1161,True
2,139,27.046254760869637,0,150,True
3,139,27.046254760869637,12,7364,True
4,139,27.046254760869637,10,6178,True
0,140,26.666972947087185,5,3407,True
1,140,26.666972947087185,7,4245,True
2,140,26.666972947087185,10,6231,True
3,140,26.666972947087185,0,246,True
4,140,26.666972947087185,15,9288,True
0,141,28.494593513844737,10,6167,True
1,141,28.494593513844737,5,3430,True
2,141,28.494593513844737,7,4674,True
3,141,28.494593513844737,11,6972,True
4,141,28.494593513844737,17,10778,True
0,142,28.115311700062286,4,2799,True
1,142,28.115311700062286,12,7376,True
2,142,28.115311700062286,0,152,True
3,142,28.115311700062286,5,3019,True
4,142,28.115311700062286,17,10225,True
0,143,26.01440782191608,10,6114,True
1,143,26.01440782191608,16,10186,True
2,143,26.01440782191608,0,151,True
3,143,26.01440782191608,1,756,True
4,143,26.01440782191608,18,11188,True
0,144,24.802142380090544,0,141,True
1,144,24.802142380090544,13,8172,True
2,144,24.802142380090544,18,11322,True
3,144,24.802142380090544,10,6221,True
4,144,24.802142380090544,7,4746,True
0,145,25.72380944315833,12,7298,True
1,145,25.72380944315833,2,1641,True
2,145,25.72380944315833,4,2846,True
3,145,25.72380944315833,13,8051,True
4,145,25.72380944315833,11,7082,True
0,146,29.30660361997815,12,7606,True
1,146,29.30660361997815,7,4795,True
2,146,29.30660361997815,19,11470,True
3,146,29.30660361997815,18,11058,True
4,146,29.30660361997815,15,9282,True
0,147,25.98997618749091,16,9842,True
1,147,25.98997618749091,11,6882,True
2,147,25.98997618749091,17,10241,True
