,task,variance,labels,image_id,support
227,45,89.79299226398221,119,154248,True
228,45,89.79299226398221,131,169334,True
229,45,89.79299226398221,88,113735,True
230,46,89.75163194281676,148,191279,True
231,46,89.75163194281676,83,107249,True
232,46,89.75163194281676,110,142109,True
233,46,89.75163194281676,145,187682,True
234,46,89.75163194281676,36,47072,True
235,47,89.60563199013151,41,52663,True
236,47,89.60563199013151,142,183209,True
237,47,89.60563199013151,117,151271,True
238,47,89.60563199013151,20,26696,True
239,47,89.60563199013151,64,82764,True
240,48,87.70242212795188,126,163044,True
241,48,87.70242212795188,77,99646,True
242,48,87.70242212795188,37,47784,True
243,48,87.70242212795188,157,203514,True
244,48,87.70242212795188,69,88584,True
245,49,74.06189647828607,132,170149,True
246,49,74.06189647828607,35,45799,True
247,49,74.06189647828607,117,151886,True
248,49,74.06189647828607,36,47061,True
249,49,74.06189647828607,108,139482,True
250,50,85.79960067439673,25,33236,True
251,50,85.79960067439673,131,168759,True
252,50,85.79960067439673,33,42545,True
253,50,85.79960067439673,154,199247,True
254,50,85.79960067439673,49,63776,True
255,51,76.10779945069797,82,105879,True
256,51,76.10779945069797,81,105162,True
257,51,76.10779945069797,19,24387,True
258,51,76.10779945069797,92,118377,True
259,51,76.10779945069797,49,63222,True
260,52,93.96212820814652,31,40030,True
261,52,93.96212820814652,148,191073,True
262,52,93.96212820814652,132,170479,True
263,52,93.96212820814652,40,51897,True
264,52,93.96212820814652,127,163739,True
265,53,75.05906007121736,113,146635,True
266,53,75.05906007121736,69,88609,True
267,53,75.05906007121736,60,78054,True
268,53,75.05906007121736,67,87017,True
269,53,75.05906007121736,78,100343,True
270,54,75.20463608204257,63,81204,True
271,54,75.20463608204257,91,117596,True
272,54,75.20463608204257,120,154693,True
273,54,75.20463608204257,113,146707,True
274,54,75.20463608204257,44,57351,True
275,55,67.12346657251756,29,37730,True
276,55,67.12346657251756,128,165014,True
277,55,67.12346657251756,77,99543,True
278,55,67.12346657251756,23,30044,True
279,55,67.12346657251756,26,33964,True
280,56,90.45423974941936,5,6532,True
281,56,90.45423974941936,95,122329,True
282,56,90.45423974941936,121,156866,True
283,56,90.45423974941936,159,205961,True
284,56,90.45423974941936,73,94582,True
285,57,90.4275299792594,102,132047,True
286,57,90.4275299792594,141,181879,True
287,57,90.4275299792594,0,203,True
288,57,90.4275299792594,111,143582,True
289,57,90.4275299792594,73,94559,True
290,58,75.96479671763413,72,92923,True
291,58,75.96479671763413,78,100693,True
292,58,75.96479671763413,77,98956,True
293,58,75.96479671763413,100,129103,True
294,58,75.96479671763413,8,10217,True
295,59,77.46367711805031,35,45199,True
296,59,77.46367711805031,95,123019,True
297,59,77.46367711805031,108,139519,True
298,59,77.46367711805031,130,167797,True
299,59,77.46367711805031,33,42593,True
300,60,82.34329525794061,48,61505,True
301,60,82.34329525794061,29,37217,True
302,60,82.34329525794061,158,204017,True
303,60,82.34329525794061,62,80878,True
304,60,82.34329525794061,90,116078,True
305,61,75.24263202892087,116,150783,True
306,61,75.24263202892087,139,180023,True
307,61,75.24263202892087,115,148392,True
308,61,75.24263202892087,151,195513,True
309,61,75.24263202892087,158,204661,True
310,62,88.91731030948331,5,6320,True
311,62,88.91731030948331,127,164729,True
312,62,88.91731030948331,131,168944,True
313,62,88.91731030948331,128,165361,True
314,62,88.91731030948331,51,66554,True
315,63,65.95895636117508,24,31774,True
316,63,65.95895636117508,78,100357,True
317,63,65.95895636117508,33,43124,True
318,63,65.95895636117508,129,166691,True
319,63,65.95895636117508,35,45084,True
320,64,86.0951021200094,18,23325,True
321,64,86.0951021200094,35,45093,True
322,64,86.0951021200094,119,154009,True
323,64,86.0951021200094,82,105394,True
324,64,86.0951021200094,92,118535,True
325,65,91.97072471593007,103,133281,True
326,65,91.97072471593007,155,200642,True
327,65,91.97072471593007,24,31724,True
328,65,91.97072471593007,72,92950,True
329,65,91.97072471593007,20,26641,True
330,66,84.25884104322077,69,89322,True
331,66,84.25884104322077,75,96881,True
332,66,84.25884104322077,4,6203,True
333,66,84.25884104322077,159,205272,True
334,66,84.25884104322077,46,59292,True
335,67,80.5733670246384,145,187956,True
336,67,80.5733670246384,1,1839,True
337,67,80.5733670246384,114,147867,True
338,67,80.5733670246384,2,2831,True
339,67,80.5733670246384,106,136674,True
340,68,73.31862798142924,24,31771,True
341,68,73.31862798142924,151,195365,True
342,68,73.31862798142924,35,45654,True
343,68,73.31862798142924,37,48011,True
344,68,73.31862798142924,144,185704,True
345,69,82.08526979971522,88,114020,True
346,69,82.08526979971522,84,108159,True
347,69,82.08526979971522,43,55253,True
348,69,82.08526979971522,22,29196,True
349,69,82.08526979971522,143,184780,True
350,70,84.21999028434836,28,36814,True
351,70,84.21999028434836,51,66050,True
352,70,84.21999028434836,122,157813,True
353,70,84.21999028434836,49,63902,True
354,70,84.21999028434836,7,9035,True
355,71,83.77637462815724,155,200717,True
356,71,83.77637462815724,150,194479,True
357,71,83.77637462815724,12,15354,True
358,71,83.77637462815724,112,145512,True
359,71,83.77637462815724,66,86009,True
360,72,81.64774973844958,116,149573,True
361,72,81.64774973844958,137,176956,True
362,72,81.64774973844958,17,22118,True
363,72,81.64774973844958,3,4415,True
364,72,81.64774973844958,11,15074,True
365,73,67.1423771048536,127,164011,True
366,73,67.1423771048536,41,52674,True
367,73,67.1423771048536,97,125642,True
368,73,67.1423771048536,56,72689,True
369,73,67.1423771048536,104,134491,True
370,74,84.3407798421906,14,18154,True
371,74,84.3407798421906,67,86837,True
372,74,84.3407798421906,27,35324,True
373,74,84.3407798421906,91,117482,True
374,74,84.3407798421906,72,93574,True
375,75,92.78172743849083,89,114525,True
376,75,92.78172743849083,129,167016,True
377,75,92.78172743849083,33,42689,True
378,75,92.78172743849083,16,21403,True
379,75,92.78172743849083,117,151475,True
380,76,90.10850589162806,38,49698,True
381,76,90.10850589162806,26,33835,True
382,76,90.10850589162806,131,168781,True
383,76,90.10850589162806,80,103977,True
384,76,90.10850589162806,155,200597,True
385,77,73.71718113892493,36,47123,True
386,77,73.71718113892493,23,29424,True
387,77,73.71718113892493,32,41753,True
388,77,73.71718113892493,12,16227,True
389,77,73.71718113892493,142,184274,True
390,78,80.00107597895406,143,184543,True
391,78,80.00107597895406,23,30562,True
392,78,80.00107597895406,151,195056,True
393,78,80.00107597895406,157,202531,True
394,78,80.00107597895406,111,143215,True
395,79,93.7887462996892,132,170075,True
396,79,93.7887462996892,5,6713,True
397,79,93.7887462996892,127,163651,True
398,79,93.7887462996892,60,78143,True
399,79,93.7887462996892,70,90609,True
400,80,82.74052293041495,159,205687,True
401,80,82.74052293041495,44,56596,True
402,80,82.74052293041495,91,117517,True
403,80,82.74052293041495,157,202993,True
404,80,82.74052293041495,75,97263,True
405,81,86.56679345278405,51,66250,True
406,81,86.56679345278405,29,37213,True
407,81,86.56679345278405,143,184617,True
408,81,86.56679345278405,62,80392,True
409,81,86.56679345278405,7,9885,True
410,82,83.03424665931146,94,121118,True
411,82,83.03424665931146,93,120113,True
412,82,83.03424665931146,16,20940,True
413,82,83.03424665931146,104,134313,True
414,82,83.03424665931146,48,61715,True
415,83,89.5111919446171,7,9967,True
416,83,89.5111919446171,112,144946,True
417,83,89.5111919446171,104,133926,True
418,83,89.5111919446171,145,187165,True
419,83,89.5111919446171,24,31949,True
420,84,88.72141423679209,99,128617,True
421,84,88.72141423679209,34,43729,True
422,84,88.72141423679209,64,83107,True
423,84,88.72141423679209,147,190665,True
424,84,88.72141423679209,141,181870,True
425,85,87.96091529663644,71,91050,True
426,85,87.96091529663644,146,188355,True
427,85,87.96091529663644,95,122247,True
428,85,87.96091529663644,27,34997,True
429,85,87.96091529663644,105,136033,True
430,86,89.08383729451802,145,187300,True
431,86,89.08383729451802,29,37883,True
432,86,89.08383729451802,105,136075,True
433,86,89.08383729451802,53,68556,True
434,86,89.08383729451802,86,110772,True
435,87,80.5733670246384,10,13213,True
436,87,80.5733670246384,145,188118,True
437,87,80.5733670246384,13,17618,True
438,87,80.5733670246384,119,153823,True
439,87,80.5733670246384,122,158461,True
440,88,66.42512217093234,140,180534,True
441,88,66.42512217093234,5,6694,True
442,88,66.42512217093234,12,15698,True
443,88,66.42512217093234,13,16662,True
444,88,66.42512217093234,104,134750,True
445,89,81.38964987798472,65,84518,True
446,89,81.38964987798472,155,200195,True
447,89,81.38964987798472,49,63161,True
448,89,81.38964987798472,140,180880,True
449,89,81.38964987798472,9,12210,True
450,90,76.45044302650382,24,31573,True
451,90,76.45044302650382,42,53708,True
452,90,76.45044302650382,30,39007,True
453,90,76.45044302650382,134,173210,True
454,90,76.45044302650382,68,88158,True
455,91,86.0951021200094,102,131732,True
456,91,86.0951021200094,90,116348,True
457,91,86.0951021200094,23,29622,True
458,91,86.0951021200094,80,103018,True
459,91,86.0951021200094,6,8581,True
460,92,86.0951021200094,94,121204,True
461,92,86.0951021200094,65,84575,True
462,92,86.0951021200094,116,150775,True
463,92,86.0951021200094,156,201297,True
464,92,86.0951021200094,72,92740,True
465,93,90.32219466717784,113,146172,True
466,93,90.32219466717784,129,166231,True
467,93,90.32219466717784,104,134712,True
468,93,90.32219466717784,34,43806,True
469,93,90.32219466717784,141,182165,True
470,94,68.35869098532866,71,91580,True
471,94,68.35869098532866,41,52518,True
472,94,68.35869098532866,47,60771,True
473,94,68.35869098532866,115,149332,True
474,94,68.35869098532866,59,77018,True
475,95,84.12035959426797,81,105092,True
476,95,84.12035959426797,45,58286,True
477,95,84.12035959426797,20,26595,True
478,95,84.12035959426797,145,187246,True
479,95,84.12035959426797,156,201899,True
480,96,86.96918082379209,90,116237,True
481,96,86.96918082379209,77,99114,True
482,96,86.96918082379209,111,143137,True
483,96,86.96918082379209,12,15414,True
484,96,86.96918082379209,8,11280,True
485,97,86.57368067485355,54,69756,True
486,97,86.57368067485355,143,184347,True
487,97,86.57368067485355,131,169415,True
488,97,86.57368067485355,76,98032,True
489,97,86.57368067485355,134,173393,True
490,98,86.96918082379209,13,17602,True
491,98,86.96918082379209,16,20528,True
492,98,86.96918082379209,104,134796,True
493,98,86.96918082379209,74,95536,True
494,98,86.96918082379209,92,118677,True
495,99,78.75857085178187,53,68248,True
496,99,78.75857085178187,17,22633,True
497,99,78.75857085178187,96,123786,True
498,99,78.75857085178187,46,59963,True
499,99,78.75857085178187,49,63961,True
500,100,86.0951021200094,50,65161,True
501,100,86.0951021200094,91,117985,True
502,100,86.0951021200094,95,123367,True
503,100,86.0951021200094,1,2371,True
504,100,86.0951021200094,76,98482,True
505,101,84.97218012212781,99,127937,True
506,101,84.97218012212781,68,87137,True
507,101,84.97218012212781,116,149862,True
508,101,84.97218012212781,86,110795,True
509,101,84.97218012212781,157,202843,True
510,102,86.35312757823479,1,2011,True
511,102,86.35312757823479,53,68263,True
512,102,86.35312757823479,117,151059,True
513,102,86.35312757823479,93,119877,True
514,102,86.35312757823479,54,70222,True
515,103,84.26790517506439,106,137152,True
516,103,84.26790517506439,45,58429,True
517,103,84.26790517506439,152,196528,True
518,103,84.26790517506439,116,150114,True
519,103,84.26790517506439,53,69060,True
520,104,88.39689100804087,13,17066,True
521,104,88.39689100804087,67,86341,True
522,104,88.39689100804087,81,104777,True
523,104,88.39689100804087,86,110652,True
524,104,88.39689100804087,115,149198,True
525,105,85.20745587870685,96,124761,True
526,105,85.20745587870685,70,89845,True
527,105,85.20745587870685,56,72052,True
528,105,85.20745587870685,143,185490,True
529,105,85.20745587870685,95,123200,True
530,106,90.08307539132848,118,153179,True
531,106,90.08307539132848,44,57449,True
532,106,90.08307539132848,149,192784,True
533,106,90.08307539132848,150,194441,True
534,106,90.08307539132848,73,93800,True
535,107,85.45697036769936,157,203072,True
536,107,85.45697036769936,95,123067,True
537,107,85.45697036769936,10,12943,True
538,107,85.45697036769936,149,192237,True
539,107,85.45697036769936,46,59911,True
540,108,68.25698776254502,26,34458,True
541,108,68.25698776254502,143,184543,True
542,108,68.25698776254502,21,26978,True
543,108,68.25698776254502,158,204578,True
544,108,68.25698776254502,20,25844,True
545,109,84.98064647518457,151,194576,True
546,109,84.98064647518457,153,197290,True
547,109,84.98064647518457,120,155587,True
548,109,84.98064647518457,112,145486,True
549,109,84.98064647518457,50,64670,True
550,110,84.98859795183597,64,82505,True
551,110,84.98859795183597,12,15211,True
552,110,84.98859795183597,27,35008,True
553,110,84.98859795183597,37,48243,True
554,110,84.98859795183597,139,179969,True
555,111,87.37779617534481,78,100808,True
556,111,87.37779617534481,146,188709,True
557,111,87.37779617534481,137,177228,True
558,111,87.37779617534481,45,57589,True
559,111,87.37779617534481,57,73684,True
560,112,84.67914412818246,154,199628,True
561,112,84.67914412818246,139,179595,True
562,112,84.67914412818246,54,69916,True
563,112,84.67914412818246,76,97917,True
564,112,84.67914412818246,38,49136,True
565,113,89.08383729451802,24,30896,True
566,113,89.08383729451802,55,71295,True
567,113,89.08383729451802,157,203522,True
568,113,89.08383729451802,122,158075,True
569,113,89.08383729451802,79,102064,True
570,114,89.29750316906728,66,85493,True
571,114,89.29750316906728,152,196572,True
572,114,89.29750316906728,33,42487,True
573,114,89.29750316906728,76,97751,True
574,114,89.29750316906728,9,11946,True
575,115,83.13368081542633,141,182447,True
576,115,83.13368081542633,61,78782,True
577,115,83.13368081542633,91,117094,True
578,115,83.13368081542633,30,38862,True
579,115,83.13368081542633,53,68613,True
580,116,80.89170814566832,52,66873,True
581,116,80.89170814566832,63,81679,True
582,116,80.89170814566832,42,54351,True
583,116,80.89170814566832,154,199172,True
584,116,80.89170814566832,113,145837,True
585,117,89.35989426188904,132,170425,True
586,117,89.35989426188904,118,152805,True
587,117,89.35989426188904,106,137493,True
588,117,89.35989426188904,159,206066,True
589,117,89.35989426188904,69,89049,True
590,118,86.0951021200094,122,157908,True
591,118,86.0951021200094,15,20371,True
592,118,86.0951021200094,60,77713,True
593,118,86.0951021200094,69,88653,True
594,118,86.0951021200094,84,108065,True
595,119,86.66124221472668,155,200179,True
596,119,86.66124221472668,60,77044,True
597,119,86.66124221472668,117,151623,True
598,119,86.66124221472668,106,137157,True
599,119,86.66124221472668,140,181027,True
600,120,67.61007935558965,43,55301,True
601,120,67.61007935558965,116,150522,True
602,120,67.61007935558965,109,141521,True
603,120,67.61007935558965,48,61686,True
604,120,67.61007935558965,62,80240,True
605,121,78.81833776471262,110,141758,True
606,121,78.81833776471262,75,96311,True
607,121,78.81833776471262,118,152862,True
608,121,78.81833776471262,122,157315,True
609,121,78.81833776471262,158,204654,True
610,122,89.08383729451802,153,197352,True
611,122,89.08383729451802,100,129309,True
612,122,89.08383729451802,80,103435,True
613,122,89.08383729451802,26,33721,True
614,122,89.08383729451802,42,54206,True
615,123,95.93282515028052,98,126911,True
616,123,95.93282515028052,148,191134,True
617,123,95.93282515028052,39,50357,True
618,123,95.93282515028052,32,41174,True
619,123,95.93282515028052,4,5693,True
620,124,84.26423617527847,2,2753,True
621,124,84.26423617527847,15,19920,True
622,124,84.26423617527847,26,33867,True
623,124,84.26423617527847,159,205223,True
624,124,84.26423617527847,128,165706,True
625,125,87.07841039595398,93,120558,True
626,125,87.07841039595398,148,191380,True
627,125,87.07841039595398,139,179532,True
628,125,87.07841039595398,47,60773,True
629,125,87.07841039595398,23,29648,True
630,126,77.64851846089543,111,144096,True
631,126,77.64851846089543,121,156145,True
632,126,77.64851846089543,21,28058,True
633,126,77.64851846089543,9,11635,True
634,126,77.64851846089543,119,154588,True
635,127,90.82104354696986,53,68527,True
636,127,90.82104354696986,100,128735,True
637,127,90.82104354696986,120,154977,True
638,127,90.82104354696986,142,184033,True
639,127,90.82104354696986,5,6836,True
640,128,74.94369957184857,70,89936,True
641,128,74.94369957184857,27,35002,True
642,128,74.94369957184857,81,104317,True
643,128,74.94369957184857,28,37167,True
644,128,74.94369957184857,1,1505,True
645,129,82.54600683429601,147,190682,True
646,129,82.54600683429601,43,55600,True
647,129,82.54600683429601,80,103295,True
648,129,82.54600683429601,159,205433,True
649,129,82.54600683429601,41,53582,True
650,130,86.35312757823479,89,114901,True
651,130,86.35312757823479,19,25512,True
652,130,86.35312757823479,52,66699,True
653,130,86.35312757823479,58,75273,True
654,130,86.35312757823479,121,156598,True
655,131,67.95205763683532,101,131228,True
656,131,67.95205763683532,95,123133,True
657,131,67.95205763683532,61,79561,True
658,131,67.95205763683532,62,80461,True
659,131,67.95205763683532,50,64317,True
660,132,86.0951021200094,34,43927,True
661,132,86.0951021200094,157,203301,True
662,132,86.0951021200094,90,115877,True
663,132,86.0951021200094,116,150713,True
664,132,86.0951021200094,83,107788,True
665,133,92.78172743849083,121,157149,True
666,133,92.78172743849083,133,172286,True
667,133,92.78172743849083,139,180108,True
668,133,92.78172743849083,83,107766,True
669,133,92.78172743849083,25,32824,True
670,134,69.71775190453893,87,112982,True
671,134,69.71775190453893,96,124745,True
672,134,69.71775190453893,90,116146,True
673,134,69.71775190453893,81,104531,True
674,134,69.71775190453893,49,63335,True
675,135,90.80774450858128,59,75978,True
676,135,90.80774450858128,137,176754,True
677,135,90.80774450858128,27,35762,True
678,135,90.80774450858128,71,91981,True
679,135,90.80774450858128,21,27056,True
680,136,65.75724177637085,86,111051,True
681,136,65.75724177637085,33,43145,True
682,136,65.75724177637085,109,141686,True
683,136,65.75724177637085,29,38216,True
684,136,65.75724177637085,28,36904,True
685,137,70.30485617793738,67,87040,True
686,137,70.30485617793738,10,13303,True
687,137,70.30485617793738,18,23651,True
688,137,70.30485617793738,153,197336,True
689,137,70.30485617793738,8,10425,True
690,138,90.74113740829682,141,182081,True
691,138,90.74113740829682,133,171995,True
692,138,90.74113740829682,140,181701,True
693,138,90.74113740829682,116,150400,True
694,138,90.74113740829682,47,61069,True
695,139,66.34280072369577,27,34975,True
696,139,66.34280072369577,32,41151,True
697,139,66.34280072369577,127,164418,True
698,139,66.34280072369577,123,159564,True
699,139,66.34280072369577,113,146150,True
700,140,92.78172743849083,80,103662,True
701,140,92.78172743849083,137,177506,True
702,140,92.78172743849083,44,57018,True
703,140,92.78172743849083,139,179196,True
704,140,92.78172743849083,103,133818,True
705,141,68.0231212399877,61,78492,True
706,141,68.0231212399877,131,169862,True
707,141,68.0231212399877,84,108122,True
708,141,68.0231212399877,92,118291,True
709,141,68.0231212399877,89,115326,True
710,142,80.11763177099213,74,94904,True
711,142,80.11763177099213,157,203167,True
712,142,80.11763177099213,123,159138,True
713,142,80.11763177099213,80,102763,True
714,142,80.11763177099213,76,97763,True
715,143,84.22523655954666,38,49726,True
716,143,84.22523655954666,69,88427,True
717,143,84.22523655954666,81,105228,True
718,143,84.22523655954666,32,41281,True
719,143,84.22523655954666,10,12692,True
720,144,85.2192283811588,141,181929,True
721,144,85.2192283811588,153,197817,True
722,144,85.2192283811588,47,60650,True
723,144,85.2192283811588,107,137876,True
724,144,85.2192283811588,51,65557,True
725,145,83.04253387489385,25,33053,True
726,145,83.04253387489385,61,79173,True
727,145,83.04253387489385,80,103424,True
728,145,83.04253387489385,21,27021,True
729,145,83.04253387489385,45,57631,True
730,146,83.61042186594423,33,42888,True
731,146,83.61042186594423,114,147073,True
732,146,83.61042186594423,23,30412,True
733,146,83.61042186594423,139,179563,True
734,146,83.61042186594423,87,112921,True
